Public_MAG_ID	public_fasta_filename	genome_file	AT_BatchID	user_genome	Domain	phylum	class	order	family	genus	species	no_species_assignment	Completeness	Contamination	Strain_heterogeneity	Size	N50
RESPICAT_MAG_000374	RESPICAT_MAG_000374.fna	RESPICAT_RT_B10_PRJNA48479_SRS054976_MAG235.fasta	RT_B10_PRJNA48479	MAG235	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	NA	TRUE	74.33	0	0	1076912	35682
RESPICAT_MAG_000375	RESPICAT_MAG_000375.fna	RESPICAT_RT_B10_PRJNA48479_SRS056896_MAG238.fasta	RT_B10_PRJNA48479	MAG238	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella tobetsuensis	FALSE	80.52	1.13	20	1555626	10847
RESPICAT_MAG_000376	RESPICAT_MAG_000376.fna	RESPICAT_RT_B10_PRJNA48479_SRS056906_MAG239.fasta	RT_B10_PRJNA48479	MAG239	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp000478175	FALSE	99.78	0.66	0	2408956	42968
RESPICAT_MAG_000377	RESPICAT_MAG_000377.fna	RESPICAT_RT_B10_PRJNA48479_SRS057539_MAG240.fasta	RT_B10_PRJNA48479	MAG240	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	78.84	1.72	0	667574	11739
RESPICAT_MAG_000378	RESPICAT_MAG_000378.fna	RESPICAT_RT_B10_PRJNA48479_SRS057931_MAG070.fasta	RT_B10_PRJNA48479	MAG070	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium pseudoperiodonticum	FALSE	96.63	0	0	2074152	43209
RESPICAT_MAG_000379	RESPICAT_MAG_000379.fna	RESPICAT_RT_B10_PRJNA48479_SRS063621_MAG243.fasta	RT_B10_PRJNA48479	MAG243	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae_A	FALSE	99.02	0.1	100	1936703	297524
RESPICAT_MAG_000380	RESPICAT_MAG_000380.fna	RESPICAT_RT_B10_PRJNA48479_SRS063932_MAG254.fasta	RT_B10_PRJNA48479	MAG254	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	95.6	1.28	100	2225996	30778
RESPICAT_MAG_000381	RESPICAT_MAG_000381.fna	RESPICAT_RT_B10_PRJNA48479_SRS064014_MAG256.fasta	RT_B10_PRJNA48479	MAG256	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	97.28	8.6	40	2225695	9717
RESPICAT_MAG_000382	RESPICAT_MAG_000382.fna	RESPICAT_RT_B10_PRJNA48479_SRS064234_MAG241.fasta	RT_B10_PRJNA48479	MAG241	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	FALSE	99.72	0.38	80	1978281	51029
RESPICAT_MAG_000383	RESPICAT_MAG_000383.fna	RESPICAT_RT_B10_PRJNA48479_SRS064393_MAG259.fasta	RT_B10_PRJNA48479	MAG259	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus symci	FALSE	97.45	1.66	9.09	1900121	11824
RESPICAT_MAG_000384	RESPICAT_MAG_000384.fna	RESPICAT_RT_B10_PRJNA48479_SRS064774_MAG107.fasta	RT_B10_PRJNA48479	MAG107	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp900556355	FALSE	65.38	0	0	720040	96776
RESPICAT_MAG_000385	RESPICAT_MAG_000385.fna	RESPICAT_RT_B10_PRJNA48479_SRS065299_MAG261.fasta	RT_B10_PRJNA48479	MAG261	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp018375675	FALSE	98.9	3.67	71.43	2328194	27969
RESPICAT_MAG_000386	RESPICAT_MAG_000386.fna	RESPICAT_RT_B10_PRJNA48479_SRS075349_MAG262.fasta	RT_B10_PRJNA48479	MAG262	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	98.68	8.5	86.79	2218192	16376
RESPICAT_MAG_000387	RESPICAT_MAG_000387.fna	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG263.fasta	RT_B10_PRJNA48479	MAG263	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	98.28	2.6	80	2001754	20141
RESPICAT_MAG_000388	RESPICAT_MAG_000388.fna	RESPICAT_RT_B10_PRJNA48479_SRS075815_MAG264.fasta	RT_B10_PRJNA48479	MAG264	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	61.25	0	0	1000450	185919
RESPICAT_MAG_000389	RESPICAT_MAG_000389.fna	RESPICAT_RT_B10_PRJNA48479_SRS075947_MAG265.fasta	RT_B10_PRJNA48479	MAG265	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	90.2	3.66	26.67	1769050	5287
RESPICAT_MAG_000390	RESPICAT_MAG_000390.fna	RESPICAT_RT_B10_PRJNA48479_SRS077241_MAG270.fasta	RT_B10_PRJNA48479	MAG270	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA	TRUE	95.5	1.44	100	1823959	63726
RESPICAT_MAG_000391	RESPICAT_MAG_000391.fna	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG271.fasta	RT_B10_PRJNA48479	MAG271	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	100	0	0	1858532	69640
RESPICAT_MAG_000392	RESPICAT_MAG_000392.fna	RESPICAT_RT_B10_PRJNA48479_SRS077283_MAG272.fasta	RT_B10_PRJNA48479	MAG272	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria sicca_A	FALSE	98.74	0.33	0	2708929	33461
RESPICAT_MAG_000393	RESPICAT_MAG_000393.fna	RESPICAT_RT_B10_PRJNA48479_SRS077300_MAG273.fasta	RT_B10_PRJNA48479	MAG273	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	65.81	0.85	0	743216	413893
RESPICAT_MAG_000394	RESPICAT_MAG_000394.fna	RESPICAT_RT_B10_PRJNA48479_SRS077568_MAG023.fasta	RT_B10_PRJNA48479	MAG023	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	JABCPE02 sp013333255	FALSE	100	0	0	1877177	177847
RESPICAT_MAG_000395	RESPICAT_MAG_000395.fna	RESPICAT_RT_B10_PRJNA48479_SRS077855_MAG172.fasta	RT_B10_PRJNA48479	MAG172	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp018382595	FALSE	90.72	1.04	83.33	1967198	24609
RESPICAT_MAG_000396	RESPICAT_MAG_000396.fna	RESPICAT_RT_B10_PRJNA48479_SRS077857_MAG275.fasta	RT_B10_PRJNA48479	MAG275	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus chosunense	FALSE	99.83	0.32	0	1974734	161542
RESPICAT_MAG_000397	RESPICAT_MAG_000397.fna	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG182.fasta	RT_B10_PRJNA48479	MAG182	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	62.7	1.71	0	705179	178526
RESPICAT_MAG_000398	RESPICAT_MAG_000398.fna	RESPICAT_RT_B10_PRJNA48479_SRS077916_MAG209.fasta	RT_B10_PRJNA48479	MAG209	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae_L	FALSE	99.75	0.11	100	1909648	144994
RESPICAT_MAG_000399	RESPICAT_MAG_000399.fna	RESPICAT_RT_B10_PRJNA48479_SRS078260_MAG063.fasta	RT_B10_PRJNA48479	MAG063	Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	FALSE	98.46	0.09	0	2536916	237127
RESPICAT_MAG_000400	RESPICAT_MAG_000400.fna	RESPICAT_RT_B10_PRJNA48479_SRS078427_MAG062.fasta	RT_B10_PRJNA48479	MAG062	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_Q	FALSE	99.34	1.8	91.67	1978953	25331
RESPICAT_MAG_000401	RESPICAT_MAG_000401.fna	RESPICAT_RT_B10_PRJNA48479_SRS078683_MAG214.fasta	RT_B10_PRJNA48479	MAG214	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum	FALSE	99.53	0.89	50	2466111	26541
RESPICAT_MAG_000402	RESPICAT_MAG_000402.fna	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG220.fasta	RT_B10_PRJNA48479	MAG220	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp022346005	FALSE	99.78	0.15	100	2426585	75944
RESPICAT_MAG_000403	RESPICAT_MAG_000403.fna	RESPICAT_RT_B10_PRJNA48479_SRS078744_MAG276.fasta	RT_B10_PRJNA48479	MAG276	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp943913165	FALSE	96.29	0	0	2433789	33882
RESPICAT_MAG_000404	RESPICAT_MAG_000404.fna	RESPICAT_RT_B10_PRJNA48479_SRS097912_MAG083.fasta	RT_B10_PRJNA48479	MAG083	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia sp018128225	FALSE	95.51	6.41	23.08	1982914	13844
RESPICAT_MAG_000405	RESPICAT_MAG_000405.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG084.fasta	RT_B10_PRJNA48479	MAG084	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-793	CAG-793 sp013333035	FALSE	74.45	1.4	0	1026052	58831
RESPICAT_MAG_000406	RESPICAT_MAG_000406.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG280.fasta	RT_B10_PRJNA48479	MAG280	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	NA	TRUE	74.86	0.77	0	749368	10804
RESPICAT_MAG_000407	RESPICAT_MAG_000407.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG281.fasta	RT_B10_PRJNA48479	MAG281	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma orale	FALSE	78.96	0	0	693362	37605
RESPICAT_MAG_000408	RESPICAT_MAG_000408.fna	RESPICAT_RT_B10_PRJNA48479_SRS098498_MAG282.fasta	RT_B10_PRJNA48479	MAG282	Bacteria	Bacillota_B	Peptococcia	Peptococcales	Peptococcaceae	NA	NA	TRUE	60.58	0.17	0	1281653	9625
RESPICAT_MAG_000409	RESPICAT_MAG_000409.fna	RESPICAT_RT_B10_PRJNA48479_SRS098502_MAG274.fasta	RT_B10_PRJNA48479	MAG274	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_Y	FALSE	99.73	1.1	60	2024270	53576
RESPICAT_MAG_000410	RESPICAT_MAG_000410.fna	RESPICAT_RT_B10_PRJNA48479_SRS102810_MAG229.fasta	RT_B10_PRJNA48479	MAG229	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	98.41	0.28	0	1889533	170932
RESPICAT_MAG_000411	RESPICAT_MAG_000411.fna	RESPICAT_RT_B10_PRJNA48479_SRS104830_MAG286.fasta	RT_B10_PRJNA48479	MAG286	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	CAKARD01	NA	TRUE	95.79	0.34	0	1710009	20123
RESPICAT_MAG_000412	RESPICAT_MAG_000412.fna	RESPICAT_RT_B10_PRJNA48479_SRS1055035_MAG289.fasta	RT_B10_PRJNA48479	MAG289	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	60.68	0	0	658148	147731
RESPICAT_MAG_000413	RESPICAT_MAG_000413.fna	RESPICAT_RT_B10_PRJNA48479_SRS1055097_MAG295.fasta	RT_B10_PRJNA48479	MAG295	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	65.81	0	0	777565	89841
RESPICAT_MAG_000414	RESPICAT_MAG_000414.fna	RESPICAT_RT_B10_PRJNA48479_SRS142527_MAG296.fasta	RT_B10_PRJNA48479	MAG296	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	82.45	0	0	760699	49009
RESPICAT_MAG_000415	RESPICAT_MAG_000415.fna	RESPICAT_RT_B10_PRJNA48479_SRS142968_MAG298.fasta	RT_B10_PRJNA48479	MAG298	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_N	FALSE	97.91	0.27	0	1933596	72317
RESPICAT_MAG_000416	RESPICAT_MAG_000416.fna	RESPICAT_RT_B10_PRJNA48479_SRS143039_MAG112.fasta	RT_B10_PRJNA48479	MAG112	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp900556165	FALSE	63.74	0	0	679309	375478
RESPICAT_MAG_000417	RESPICAT_MAG_000417.fna	RESPICAT_RT_B10_PRJNA48479_SRS143062_MAG299.fasta	RT_B10_PRJNA48479	MAG299	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	60.03	0.93	100	640378	18642
RESPICAT_MAG_000418	RESPICAT_MAG_000418.fna	RESPICAT_RT_B10_PRJNA48479_SRS143100_MAG215.fasta	RT_B10_PRJNA48479	MAG215	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium kefirresidentii	FALSE	99.78	0.21	100	2439754	157475
RESPICAT_MAG_000419	RESPICAT_MAG_000419.fna	RESPICAT_RT_B10_PRJNA48479_SRS143253_MAG278.fasta	RT_B10_PRJNA48479	MAG278	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	84.33	0	0	810284	194968
RESPICAT_MAG_000420	RESPICAT_MAG_000420.fna	RESPICAT_RT_B10_PRJNA48479_SRS143290_MAG300.fasta	RT_B10_PRJNA48479	MAG300	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus	Haemophilus haemolyticus	FALSE	96.86	0.23	0	1792412	94195
RESPICAT_MAG_000421	RESPICAT_MAG_000421.fna	RESPICAT_RT_B10_PRJNA48479_SRS143450_MAG302.fasta	RT_B10_PRJNA48479	MAG302	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Mobiluncus	Mobiluncus sp916438445	FALSE	96.16	1.54	0	1725398	19375
RESPICAT_MAG_000422	RESPICAT_MAG_000422.fna	RESPICAT_RT_B10_PRJNA48479_SRS143509_MAG303.fasta	RT_B10_PRJNA48479	MAG303	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	99.51	0.44	25	2207550	106067
RESPICAT_MAG_000423	RESPICAT_MAG_000423.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG019.fasta	RT_B10_PRJNA48479	MAG019	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Johnsonella	Johnsonella sp916438835	FALSE	96.82	0.64	0	2269529	45215
RESPICAT_MAG_000424	RESPICAT_MAG_000424.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG087.fasta	RT_B10_PRJNA48479	MAG087	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835	FALSE	97.29	0.37	0	2466681	185309
RESPICAT_MAG_000425	RESPICAT_MAG_000425.fna	RESPICAT_RT_B10_PRJNA48479_SRS143529_MAG212.fasta	RT_B10_PRJNA48479	MAG212	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	79.31	0	0	751230	36537
RESPICAT_MAG_000426	RESPICAT_MAG_000426.fna	RESPICAT_RT_B10_PRJNA48479_SRS143604_MAG160.fasta	RT_B10_PRJNA48479	MAG160	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_B	Eubacterium_B sulci	FALSE	100	0.71	0	1738482	77152
RESPICAT_MAG_000427	RESPICAT_MAG_000427.fna	RESPICAT_RT_B10_PRJNA48479_SRS143850_MAG305.fasta	RT_B10_PRJNA48479	MAG305	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	61.54	0.85	0	691903	171194
RESPICAT_MAG_000428	RESPICAT_MAG_000428.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG011.fasta	RT_B10_PRJNA48479	MAG011	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA	TRUE	98.1	0	0	2540311	87235
RESPICAT_MAG_000429	RESPICAT_MAG_000429.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG307.fasta	RT_B10_PRJNA48479	MAG307	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Filifactoraceae	Peptoanaerobacter	NA	TRUE	90.61	1.75	25	1860075	8810
RESPICAT_MAG_000430	RESPICAT_MAG_000430.fna	RESPICAT_RT_B10_PRJNA48479_SRS144014_MAG308.fasta	RT_B10_PRJNA48479	MAG308	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	63.01	0.34	0	565736	12332
RESPICAT_MAG_000431	RESPICAT_MAG_000431.fna	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG024.fasta	RT_B10_PRJNA48479	MAG024	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAJPPJ01	NA	TRUE	84.55	3.93	0	797478	17451
RESPICAT_MAG_000432	RESPICAT_MAG_000432.fna	RESPICAT_RT_B10_PRJNA48479_SRS144512_MAG030.fasta	RT_B10_PRJNA48479	MAG030	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp015257795	FALSE	63.74	0	0	680557	170922
RESPICAT_MAG_000433	RESPICAT_MAG_000433.fna	RESPICAT_RT_B10_PRJNA48479_SRS146738_MAG309.fasta	RT_B10_PRJNA48479	MAG309	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	65.81	0.85	0	724834	422618
RESPICAT_MAG_000434	RESPICAT_MAG_000434.fna	RESPICAT_RT_B10_PRJNA48479_SRS147149_MAG038.fasta	RT_B10_PRJNA48479	MAG038	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella pallens	FALSE	98.87	0	0	2642755	67432
RESPICAT_MAG_000435	RESPICAT_MAG_000435.fna	RESPICAT_RT_B10_PRJNA48479_SRS147887_MAG283.fasta	RT_B10_PRJNA48479	MAG283	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-793	NA	TRUE	59.83	0.55	75	995572	13003
RESPICAT_MAG_000436	RESPICAT_MAG_000436.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG069.fasta	RT_B10_PRJNA48479	MAG069	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae_N	FALSE	99.66	0.08	0	2018357	247536
RESPICAT_MAG_000437	RESPICAT_MAG_000437.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG314.fasta	RT_B10_PRJNA48479	MAG314	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis_Y	FALSE	98.83	2.28	55.56	2045909	58047
RESPICAT_MAG_000438	RESPICAT_MAG_000438.fna	RESPICAT_RT_B10_PRJNA48479_SRS147933_MAG315.fasta	RT_B10_PRJNA48479	MAG315	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	94.95	1.43	70	1827771	44022
RESPICAT_MAG_000439	RESPICAT_MAG_000439.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG176.fasta	RT_B10_PRJNA48479	MAG176	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sanguinis	FALSE	94.54	0.57	0	1586041	87680
RESPICAT_MAG_000440	RESPICAT_MAG_000440.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG179.fasta	RT_B10_PRJNA48479	MAG179	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sputigena	FALSE	99.52	0	0	2863506	135124
RESPICAT_MAG_000441	RESPICAT_MAG_000441.fna	RESPICAT_RT_B10_PRJNA48479_SRS148094_MAG316.fasta	RT_B10_PRJNA48479	MAG316	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA	TRUE	87.79	5.62	83.33	2031002	11348
RESPICAT_MAG_000442	RESPICAT_MAG_000442.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG131.fasta	RT_B10_PRJNA48479	MAG131	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	NA	TRUE	98.91	0.55	0	1843459	47493
RESPICAT_MAG_000443	RESPICAT_MAG_000443.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG203.fasta	RT_B10_PRJNA48479	MAG203	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp015259235	FALSE	97.3	0.37	0	2518460	177673
RESPICAT_MAG_000444	RESPICAT_MAG_000444.fna	RESPICAT_RT_B10_PRJNA48479_SRS148096_MAG317.fasta	RT_B10_PRJNA48479	MAG317	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sp002871655	FALSE	97.99	0.57	0	1974874	66107
RESPICAT_MAG_000445	RESPICAT_MAG_000445.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG098.fasta	RT_B10_PRJNA48479	MAG098	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum_J	FALSE	84.29	2.25	0	1672458	9433
RESPICAT_MAG_000446	RESPICAT_MAG_000446.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG318.fasta	RT_B10_PRJNA48479	MAG318	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	87.2	4.38	86.21	1695652	9933
RESPICAT_MAG_000447	RESPICAT_MAG_000447.fna	RESPICAT_RT_B10_PRJNA48479_SRS148284_MAG319.fasta	RT_B10_PRJNA48479	MAG319	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	64.96	0.85	0	756983	84374
RESPICAT_MAG_000448	RESPICAT_MAG_000448.fna	RESPICAT_RT_B10_PRJNA48479_SRS148361_MAG320.fasta	RT_B10_PRJNA48479	MAG320	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	61.12	3.47	50	626031	10147
RESPICAT_MAG_000449	RESPICAT_MAG_000449.fna	RESPICAT_RT_B10_PRJNA48479_SRS148877_MAG322.fasta	RT_B10_PRJNA48479	MAG322	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	51	0	0	500594	12832
RESPICAT_MAG_000450	RESPICAT_MAG_000450.fna	RESPICAT_RT_B10_PRJNA48479_SRS149078_MAG122.fasta	RT_B10_PRJNA48479	MAG122	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp900557595	FALSE	64.96	0.85	0	707775	63353
RESPICAT_MAG_000451	RESPICAT_MAG_000451.fna	RESPICAT_RT_B10_PRJNA48479_SRS149231_MAG288.fasta	RT_B10_PRJNA48479	MAG288	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis_B	FALSE	93.2	1.52	100	1462626	16608
RESPICAT_MAG_000452	RESPICAT_MAG_000452.fna	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG031.fasta	RT_B10_PRJNA48479	MAG031	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	Granulicatella sp001058355	FALSE	98.91	0	0	1678096	54679
RESPICAT_MAG_000453	RESPICAT_MAG_000453.fna	RESPICAT_RT_B10_PRJNA48479_SRS149330_MAG279.fasta	RT_B10_PRJNA48479	MAG279	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis_H	FALSE	96	3.54	67.74	1865418	22673
RESPICAT_MAG_000454	RESPICAT_MAG_000454.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG323.fasta	RT_B10_PRJNA48479	MAG323	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	FALSE	99.46	0.19	0	6641273	149491
RESPICAT_MAG_000455	RESPICAT_MAG_000455.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG324.fasta	RT_B10_PRJNA48479	MAG324	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	FALSE	90.9	2.33	28.57	2587011	13707
RESPICAT_MAG_000456	RESPICAT_MAG_000456.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG325.fasta	RT_B10_PRJNA48479	MAG325	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	FALSE	93.22	0.52	0	3166919	26257
RESPICAT_MAG_000457	RESPICAT_MAG_000457.fna	RESPICAT_RT_B10_PRJNA48479_SRS149591_MAG326.fasta	RT_B10_PRJNA48479	MAG326	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A	Sutterella	Sutterella wadsworthensis_A	FALSE	83.23	0.62	0	1969599	30883
